Date,Bar Name,Brand Name,Consumed (ml)
2024-05-11,Main Lounge,Hendrick's Gin,2074.4
2024-05-12,Main Lounge,Hendrick's Gin,840.6
2024-05-13,Main Lounge,Hendrick's Gin,941.7
2024-05-14,Main Lounge,Hendrick's Gin,541.4
2024-05-15,Main Lounge,Hendrick's Gin,1336.5
2024-05-16,Main Lounge,Hendrick's Gin,659.7
2024-05-17,Main Lounge,Hendrick's Gin,1598.4
2024-05-18,Main Lounge,Hendrick's Gin,1996.6
2024-05-19,Main Lounge,Hendrick's Gin,197.9
2024-05-20,Main Lounge,Hendrick's Gin,1344.0
2024-05-21,Main Lounge,Hendrick's Gin,879.5
2024-05-22,Main Lounge,Hendrick's Gin,1078.9
2024-05-23,Main Lounge,Hendrick's Gin,723.8
2024-05-24,Main Lounge,Hendrick's Gin,2057.4
2024-05-25,Main Lounge,Hendrick's Gin,2364.0
2024-05-26,Main Lounge,Hendrick's Gin,1200.7
2024-05-27,Main Lounge,Hendrick's Gin,1002.1
2024-05-28,Main Lounge,Hendrick's Gin,520.3
2024-05-29,Main Lounge,Hendrick's Gin,907.8
2024-05-30,Main Lounge,Hendrick's Gin,1498.4
2024-05-31,Main Lounge,Hendrick's Gin,2578.7
2024-06-01,Main Lounge,Hendrick's Gin,1987.6
2024-06-02,Main Lounge,Hendrick's Gin,1015.4
2024-06-03,Main Lounge,Hendrick's Gin,1043.3
2024-06-04,Main Lounge,Hendrick's Gin,863.7
2024-06-05,Main Lounge,Hendrick's Gin,841.5
2024-06-06,Main Lounge,Hendrick's Gin,1428.2
2024-06-07,Main Lounge,Hendrick's Gin,2193.7
2024-06-08,Main Lounge,Hendrick's Gin,1908.4
2024-06-09,Main Lounge,Hendrick's Gin,1131.4
2024-06-10,Main Lounge,Hendrick's Gin,739.2
2024-06-11,Main Lounge,Hendrick's Gin,1513.1
2024-06-12,Main Lounge,Hendrick's Gin,1624.8
2024-06-13,Main Lounge,Hendrick's Gin,770.6
2024-06-14,Main Lounge,Hendrick's Gin,2249.6
2024-06-15,Main Lounge,Hendrick's Gin,2286.4
2024-06-16,Main Lounge,Hendrick's Gin,985.9
2024-06-17,Main Lounge,Hendrick's Gin,646.0
2024-06-18,Main Lounge,Hendrick's Gin,1409.0
2024-06-19,Main Lounge,Hendrick's Gin,1161.1
2024-06-20,Main Lounge,Hendrick's Gin,1559.7
2024-06-21,Main Lounge,Hendrick's Gin,2153.3
2024-06-22,Main Lounge,Hendrick's Gin,2156.1
2024-06-23,Main Lounge,Hendrick's Gin,1520.4
2024-06-24,Main Lounge,Hendrick's Gin,878.9
2024-06-25,Main Lounge,Hendrick's Gin,1146.8
2024-06-26,Main Lounge,Hendrick's Gin,1332.6
2024-06-27,Main Lounge,Hendrick's Gin,924.5
2024-06-28,Main Lounge,Hendrick's Gin,2382.3
2024-01-01,Main Lounge,Jack Daniel's Bourbon,1304.9
2024-01-02,Main Lounge,Jack Daniel's Bourbon,1816.3
2024-01-03,Main Lounge,Jack Daniel's Bourbon,1550.5
2024-01-04,Main Lounge,Jack Daniel's Bourbon,1406.5
2024-01-05,Main Lounge,Jack Daniel's Bourbon,2175.0
2024-01-06,Main Lounge,Jack Daniel's Bourbon,2140.7
2024-01-07,Main Lounge,Jack Daniel's Bourbon,667.0
2024-01-08,Main Lounge,Jack Daniel's Bourbon,1310.2
2024-01-09,Main Lounge,Jack Daniel's Bourbon,2171.7
2024-01-10,Main Lounge,Jack Daniel's Bourbon,1007.9
2024-01-11,Main Lounge,Jack Daniel's Bourbon,1743.0
2024-01-12,Main Lounge,Jack Daniel's Bourbon,1993.3
2024-01-13,Main Lounge,Jack Daniel's Bourbon,2233.2
2024-01-14,Main Lounge,Jack Daniel's Bourbon,1057.7
2024-01-15,Main Lounge,Jack Daniel's Bourbon,1298.3
2024-01-16,Main Lounge,Jack Daniel's Bourbon,1565.5
2024-01-17,Main Lounge,Jack Daniel's Bourbon,1441.1
2024-01-18,Main Lounge,Jack Daniel's Bourbon,1537.8
2024-01-19,Main Lounge,Jack Daniel's Bourbon,2703.2
2024-01-20,Main Lounge,Jack Daniel's Bourbon,2173.4
2024-01-21,Main Lounge,Jack Daniel's Bourbon,1162.9
2024-01-22,Main Lounge,Jack Daniel's Bourbon,1408.6
2024-01-23,Main Lounge,Jack Daniel's Bourbon,725.3
2024-01-24,Main Lounge,Jack Daniel's Bourbon,1318.6
2024-01-25,Main Lounge,Jack Daniel's Bourbon,1208.9
2024-01-26,Main Lounge,Jack Daniel's Bourbon,2097.3
2024-01-27,Main Lounge,Jack Daniel's Bourbon,2266.3
2024-01-28,Main Lounge,Jack Daniel's Bourbon,1782.8
2024-01-29,Main Lounge,Jack Daniel's Bourbon,1301.8
2024-01-30,Main Lounge,Jack Daniel's Bourbon,1363.5
2024-01-31,Main Lounge,Jack Daniel's Bourbon,1119.1
2024-02-01,Main Lounge,Jack Daniel's Bourbon,1118.9
2024-02-02,Main Lounge,Jack Daniel's Bourbon,2371.6
2024-02-03,Main Lounge,Jack Daniel's Bourbon,2814.9
2024-02-04,Main Lounge,Jack Daniel's Bourbon,1241.7
2024-02-05,Main Lounge,Jack Daniel's Bourbon,1845.2
2024-02-06,Main Lounge,Jack Daniel's Bourbon,1320.8
2024-02-07,Main Lounge,Jack Daniel's Bourbon,1515.6
2024-02-08,Main Lounge,Jack Daniel's Bourbon,1855.9
2024-02-09,Main Lounge,Jack Daniel's Bourbon,2458.2
2024-02-10,Main Lounge,Jack Daniel's Bourbon,2289.1
2024-02-11,Main Lounge,Jack Daniel's Bourbon,1376.2
2024-02-12,Main Lounge,Jack Daniel's Bourbon,417.9
2024-02-13,Main Lounge,Jack Daniel's Bourbon,1481.0
2024-02-14,Main Lounge,Jack Daniel's Bourbon,1510.5
2024-02-15,Main Lounge,Jack Daniel's Bourbon,899.3
2024-02-16,Main Lounge,Jack Daniel's Bourbon,2900.2
2024-02-17,Main Lounge,Jack Daniel's Bourbon,2600.4
2024-02-18,Main Lounge,Jack Daniel's Bourbon,1336.9
2024-02-19,Main Lounge,Jack Daniel's Bourbon,825.3
2024-02-20,Main Lounge,Jack Daniel's Bourbon,1274.8
2024-02-21,Main Lounge,Jack Daniel's Bourbon,1499.2
2024-02-22,Main Lounge,Jack Daniel's Bourbon,1005.7
2024-02-23,Main Lounge,Jack Daniel's Bourbon,2403.2
2024-02-24,Main Lounge,Jack Daniel's Bourbon,2350.1
2024-02-25,Main Lounge,Jack Daniel's Bourbon,1063.8
2024-02-26,Main Lounge,Jack Daniel's Bourbon,851.1
2024-02-27,Main Lounge,Jack Daniel's Bourbon,969.5
2024-02-28,Main Lounge,Jack Daniel's Bourbon,1545.2
2024-02-29,Main Lounge,Jack Daniel's Bourbon,390.3
2024-03-01,Main Lounge,Jack Daniel's Bourbon,2308.6
2024-03-02,Main Lounge,Jack Daniel's Bourbon,2500.1
2024-03-03,Main Lounge,Jack Daniel's Bourbon,973.5
2024-03-04,Main Lounge,Jack Daniel's Bourbon,1564.7
2024-03-05,Main Lounge,Jack Daniel's Bourbon,2063.7
2024-03-06,Main Lounge,Jack Daniel's Bourbon,641.9
2024-03-07,Main Lounge,Jack Daniel's Bourbon,1240.1
2024-03-08,Main Lounge,Jack Daniel's Bourbon,2122.6
2024-03-09,Main Lounge,Jack Daniel's Bourbon,2458.1
2024-03-10,Main Lounge,Jack Daniel's Bourbon,1037.2
2024-03-11,Main Lounge,Jack Daniel's Bourbon,478.5
2024-03-12,Main Lounge,Jack Daniel's Bourbon,783.4
2024-03-13,Main Lounge,Jack Daniel's Bourbon,1422.0
2024-03-14,Main Lounge,Jack Daniel's Bourbon,1127.9
2024-03-15,Main Lounge,Jack Daniel's Bourbon,2437.5
2024-03-16,Main Lounge,Jack Daniel's Bourbon,2480.9
2024-03-17,Main Lounge,Jack Daniel's Bourbon,1044.1
2024-03-18,Main Lounge,Jack Daniel's Bourbon,1413.1
2024-03-19,Main Lounge,Jack Daniel's Bourbon,1320.4
2024-03-20,Main Lounge,Jack Daniel's Bourbon,1327.0
2024-03-21,Main Lounge,Jack Daniel's Bourbon,1731.2
2024-03-22,Main Lounge,Jack Daniel's Bourbon,2750.3
2024-03-23,Main Lounge,Jack Daniel's Bourbon,2018.1
2024-03-24,Main Lounge,Jack Daniel's Bourbon,937.9
2024-03-25,Main Lounge,Jack Daniel's Bourbon,596.7
2024-03-26,Main Lounge,Jack Daniel's Bourbon,1036.6
2024-03-27,Main Lounge,Jack Daniel's Bourbon,1588.7
2024-03-28,Main Lounge,Jack Daniel's Bourbon,1223.7
2024-03-29,Main Lounge,Jack Daniel's Bourbon,3254.5
2024-03-30,Main Lounge,Jack Daniel's Bourbon,2714.7
2024-03-31,Main Lounge,Jack Daniel's Bourbon,1343.2
2024-04-01,Main Lounge,Jack Daniel's Bourbon,1461.7
2024-04-02,Main Lounge,Jack Daniel's Bourbon,958.5
2024-04-03,Main Lounge,Jack Daniel's Bourbon,1233.8
2024-04-04,Main Lounge,Jack Daniel's Bourbon,1080.6
2024-04-05,Main Lounge,Jack Daniel's Bourbon,2234.8
2024-04-06,Main Lounge,Jack Daniel's Bourbon,3474.9
2024-04-07,Main Lounge,Jack Daniel's Bourbon,1156.5
2024-04-08,Main Lounge,Jack Daniel's Bourbon,1288.6
2024-04-09,Main Lounge,Jack Daniel's Bourbon,1154.0
2024-04-10,Main Lounge,Jack Daniel's Bourbon,1507.3
2024-04-11,Main Lounge,Jack Daniel's Bourbon,1781.4
2024-04-12,Main Lounge,Jack Daniel's Bourbon,2260.5
2024-04-13,Main Lounge,Jack Daniel's Bourbon,2514.4
2024-04-14,Main Lounge,Jack Daniel's Bourbon,1222.3
2024-04-15,Main Lounge,Jack Daniel's Bourbon,1879.6
2024-04-16,Main Lounge,Jack Daniel's Bourbon,1593.8
2024-04-17,Main Lounge,Jack Daniel's Bourbon,1018.6
2024-04-18,Main Lounge,Jack Daniel's Bourbon,1486.7
2024-04-19,Main Lounge,Jack Daniel's Bourbon,2938.2
2024-04-20,Main Lounge,Jack Daniel's Bourbon,1914.3
2024-04-21,Main Lounge,Jack Daniel's Bourbon,1213.9
2024-04-22,Main Lounge,Jack Daniel's Bourbon,1532.9
2024-04-23,Main Lounge,Jack Daniel's Bourbon,1283.7
2024-04-24,Main Lounge,Jack Daniel's Bourbon,1220.6
2024-04-25,Main Lounge,Jack Daniel's Bourbon,1483.1
2024-04-26,Main Lounge,Jack Daniel's Bourbon,1958.5
2024-04-27,Main Lounge,Jack Daniel's Bourbon,2652.4
2024-04-28,Main Lounge,Jack Daniel's Bourbon,1385.2
2024-04-29,Main Lounge,Jack Daniel's Bourbon,532.6
2024-04-30,Main Lounge,Jack Daniel's Bourbon,1155.6
2024-05-01,Main Lounge,Jack Daniel's Bourbon,1597.5
2024-05-02,Main Lounge,Jack Daniel's Bourbon,1046.7
2024-05-03,Main Lounge,Jack Daniel's Bourbon,2251.1
2024-05-04,Main Lounge,Jack Daniel's Bourbon,2373.1
2024-05-05,Main Lounge,Jack Daniel's Bourbon,993.1
2024-05-06,Main Lounge,Jack Daniel's Bourbon,869.5
2024-05-07,Main Lounge,Jack Daniel's Bourbon,955.5
2024-05-08,Main Lounge,Jack Daniel's Bourbon,845.3
2024-05-09,Main Lounge,Jack Daniel's Bourbon,1483.5
2024-05-10,Main Lounge,Jack Daniel's Bourbon,3310.7
2024-05-11,Main Lounge,Jack Daniel's Bourbon,2228.3
2024-05-12,Main Lounge,Jack Daniel's Bourbon,1659.8
2024-05-13,Main Lounge,Jack Daniel's Bourbon,1825.1
2024-05-14,Main Lounge,Jack Daniel's Bourbon,1437.2
2024-05-15,Main Lounge,Jack Daniel's Bourbon,1008.3
2024-05-16,Main Lounge,Jack Daniel's Bourbon,1464.8
2024-05-17,Main Lounge,Jack Daniel's Bourbon,3363.2
2024-05-18,Main Lounge,Jack Daniel's Bourbon,2438.3
2024-05-19,Main Lounge,Jack Daniel's Bourbon,1579.1
2024-05-20,Main Lounge,Jack Daniel's Bourbon,1186.6
2024-05-21,Main Lounge,Jack Daniel's Bourbon,1644.7
2024-05-22,Main Lounge,Jack Daniel's Bourbon,1339.1
2024-05-23,Main Lounge,Jack Daniel's Bourbon,1356.7
2024-05-24,Main Lounge,Jack Daniel's Bourbon,2486.6
2024-05-25,Main Lounge,Jack Daniel's Bourbon,2240.3
2024-05-26,Main Lounge,Jack Daniel's Bourbon,1250.8
2024-05-27,Main Lounge,Jack Daniel's Bourbon,1610.1
2024-05-28,Main Lounge,Jack Daniel's Bourbon,1447.5
2024-05-29,Main Lounge,Jack Daniel's Bourbon,1104.2
2024-05-30,Main Lounge,Jack Daniel's Bourbon,1417.9
2024-05-31,Main Lounge,Jack Daniel's Bourbon,2782.1
2024-06-01,Main Lounge,Jack Daniel's Bourbon,2454.8
2024-06-02,Main Lounge,Jack Daniel's Bourbon,1437.4
2024-06-03,Main Lounge,Jack Daniel's Bourbon,1805.5
2024-06-04,Main Lounge,Jack Daniel's Bourbon,1359.9
2024-06-05,Main Lounge,Jack Daniel's Bourbon,874.2
2024-06-06,Main Lounge,Jack Daniel's Bourbon,1291.2
2024-06-07,Main Lounge,Jack Daniel's Bourbon,2453.1
2024-06-08,Main Lounge,Jack Daniel's Bourbon,2349.9
2024-06-09,Main Lounge,Jack Daniel's Bourbon,1298.9
2024-06-10,Main Lounge,Jack Daniel's Bourbon,1383.7
2024-06-11,Main Lounge,Jack Daniel's Bourbon,576.2
2024-06-12,Main Lounge,Jack Daniel's Bourbon,1586.3
2024-06-13,Main Lounge,Jack Daniel's Bourbon,1031.6
2024-06-14,Main Lounge,Jack Daniel's Bourbon,2607.3
2024-06-15,Main Lounge,Jack Daniel's Bourbon,2267.9
2024-06-16,Main Lounge,Jack Daniel's Bourbon,1919.7
2024-06-17,Main Lounge,Jack Daniel's Bourbon,1395.2
2024-06-18,Main Lounge,Jack Daniel's Bourbon,1052.3
2024-06-19,Main Lounge,Jack Daniel's Bourbon,769.0
2024-06-20,Main Lounge,Jack Daniel's Bourbon,1552.6
2024-06-21,Main Lounge,Jack Daniel's Bourbon,1797.8
2024-06-22,Main Lounge,Jack Daniel's Bourbon,2263.7
2024-06-23,Main Lounge,Jack Daniel's Bourbon,1381.6
2024-06-24,Main Lounge,Jack Daniel's Bourbon,1486.1
2024-06-25,Main Lounge,Jack Daniel's Bourbon,1827.1
2024-06-26,Main Lounge,Jack Daniel's Bourbon,331.8
2024-06-27,Main Lounge,Jack Daniel's Bourbon,1689.7
2024-06-28,Main Lounge,Jack Daniel's Bourbon,2648.9
2024-01-01,Main Lounge,Macallan 12 Scotch,302.3
2024-01-02,Main Lounge,Macallan 12 Scotch,600.9
2024-01-03,Main Lounge,Macallan 12 Scotch,377.1
2024-01-04,Main Lounge,Macallan 12 Scotch,638.0
2024-01-05,Main Lounge,Macallan 12 Scotch,963.5
2024-01-06,Main Lounge,Macallan 12 Scotch,764.1
2024-01-07,Main Lounge,Macallan 12 Scotch,560.9
2024-01-08,Main Lounge,Macallan 12 Scotch,689.7
2024-01-09,Main Lounge,Macallan 12 Scotch,242.3
2024-01-10,Main Lounge,Macallan 12 Scotch,749.8
2024-01-11,Main Lounge,Macallan 12 Scotch,417.3
2024-01-12,Main Lounge,Macallan 12 Scotch,865.6
2024-01-13,Main Lounge,Macallan 12 Scotch,776.2
2024-01-14,Main Lounge,Macallan 12 Scotch,531.9
2024-01-15,Main Lounge,Macallan 12 Scotch,646.7
2024-01-16,Main Lounge,Macallan 12 Scotch,693.9
2024-01-17,Main Lounge,Macallan 12 Scotch,360.3
2024-01-18,Main Lounge,Macallan 12 Scotch,662.4
2024-01-19,Main Lounge,Macallan 12 Scotch,866.6
2024-01-20,Main Lounge,Macallan 12 Scotch,937.0
2024-01-21,Main Lounge,Macallan 12 Scotch,728.8
2024-01-22,Main Lounge,Macallan 12 Scotch,464.6
2024-01-23,Main Lounge,Macallan 12 Scotch,263.2
2024-01-24,Main Lounge,Macallan 12 Scotch,306.2
2024-01-25,Main Lounge,Macallan 12 Scotch,174.9
2024-01-26,Main Lounge,Macallan 12 Scotch,863.0
2024-01-27,Main Lounge,Macallan 12 Scotch,764.9
2024-01-28,Main Lounge,Macallan 12 Scotch,593.1
2024-01-29,Main Lounge,Macallan 12 Scotch,515.0
2024-01-30,Main Lounge,Macallan 12 Scotch,842.5
2024-01-31,Main Lounge,Macallan 12 Scotch,338.3
2024-02-01,Main Lounge,Macallan 12 Scotch,574.9
2024-02-02,Main Lounge,Macallan 12 Scotch,654.3
2024-02-03,Main Lounge,Macallan 12 Scotch,669.6
2024-02-04,Main Lounge,Macallan 12 Scotch,791.7
2024-02-05,Main Lounge,Macallan 12 Scotch,470.7
2024-02-06,Main Lounge,Macallan 12 Scotch,78.8
2024-02-07,Main Lounge,Macallan 12 Scotch,680.9
2024-02-08,Main Lounge,Macallan 12 Scotch,647.8
2024-02-09,Main Lounge,Macallan 12 Scotch,849.6
2024-02-10,Main Lounge,Macallan 12 Scotch,629.9
2024-02-11,Main Lounge,Macallan 12 Scotch,623.2
2024-02-12,Main Lounge,Macallan 12 Scotch,409.5
2024-02-13,Main Lounge,Macallan 12 Scotch,816.5
2024-02-14,Main Lounge,Macallan 12 Scotch,598.0
2024-02-15,Main Lounge,Macallan 12 Scotch,646.1
2024-02-16,Main Lounge,Macallan 12 Scotch,636.9
2024-02-17,Main Lounge,Macallan 12 Scotch,300.3
2024-02-18,Main Lounge,Macallan 12 Scotch,89.9
2024-02-19,Main Lounge,Macallan 12 Scotch,336.2
2024-02-20,Main Lounge,Macallan 12 Scotch,533.2
2024-02-21,Main Lounge,Macallan 12 Scotch,516.0
2024-02-22,Main Lounge,Macallan 12 Scotch,808.1
2024-02-23,Main Lounge,Macallan 12 Scotch,882.0
2024-02-24,Main Lounge,Macallan 12 Scotch,778.9
2024-02-25,Main Lounge,Macallan 12 Scotch,235.5
2024-02-26,Main Lounge,Macallan 12 Scotch,680.7
2024-02-27,Main Lounge,Macallan 12 Scotch,505.8
2024-02-28,Main Lounge,Macallan 12 Scotch,758.3
2024-02-29,Main Lounge,Macallan 12 Scotch,416.6
2024-03-01,Main Lounge,Macallan 12 Scotch,684.4
2024-03-02,Main Lounge,Macallan 12 Scotch,1002.0
2024-03-03,Main Lounge,Macallan 12 Scotch,17.8
2024-03-04,Main Lounge,Macallan 12 Scotch,713.5
2024-03-05,Main Lounge,Macallan 12 Scotch,982.9
2024-03-06,Main Lounge,Macallan 12 Scotch,553.3
2024-03-07,Main Lounge,Macallan 12 Scotch,895.4
2024-03-08,Main Lounge,Macallan 12 Scotch,637.7
2024-03-09,Main Lounge,Macallan 12 Scotch,639.5
2024-03-10,Main Lounge,Macallan 12 Scotch,512.5
2024-03-11,Main Lounge,Macallan 12 Scotch,363.1
2024-03-12,Main Lounge,Macallan 12 Scotch,586.2
2024-03-13,Main Lounge,Macallan 12 Scotch,573.4
2024-03-14,Main Lounge,Macallan 12 Scotch,506.4
2024-03-15,Main Lounge,Macallan 12 Scotch,882.4
2024-03-16,Main Lounge,Macallan 12 Scotch,965.2
2024-03-17,Main Lounge,Macallan 12 Scotch,619.3
2024-03-18,Main Lounge,Macallan 12 Scotch,367.1
2024-03-19,Main Lounge,Macallan 12 Scotch,399.4
2024-03-20,Main Lounge,Macallan 12 Scotch,150.6
2024-03-21,Main Lounge,Macallan 12 Scotch,526.9
2024-03-22,Main Lounge,Macallan 12 Scotch,856.7
2024-03-23,Main Lounge,Macallan 12 Scotch,883.6
2024-03-24,Main Lounge,Macallan 12 Scotch,472.9
2024-03-25,Main Lounge,Macallan 12 Scotch,707.2
2024-03-26,Main Lounge,Macallan 12 Scotch,280.4
2024-03-27,Main Lounge,Macallan 12 Scotch,299.4
2024-03-28,Main Lounge,Macallan 12 Scotch,671.8
2024-03-29,Main Lounge,Macallan 12 Scotch,521.7
2024-03-30,Main Lounge,Macallan 12 Scotch,417.6
2024-03-31,Main Lounge,Macallan 12 Scotch,422.6
2024-04-01,Main Lounge,Macallan 12 Scotch,503.5
2024-04-02,Main Lounge,Macallan 12 Scotch,673.5
2024-04-03,Main Lounge,Macallan 12 Scotch,610.1
2024-04-04,Main Lounge,Macallan 12 Scotch,920.3
2024-04-05,Main Lounge,Macallan 12 Scotch,928.8
2024-04-06,Main Lounge,Macallan 12 Scotch,847.6
2024-04-07,Main Lounge,Macallan 12 Scotch,414.4
2024-04-08,Main Lounge,Macallan 12 Scotch,639.3
2024-04-09,Main Lounge,Macallan 12 Scotch,798.0
2024-04-10,Main Lounge,Macallan 12 Scotch,621.8
2024-04-11,Main Lounge,Macallan 12 Scotch,930.0
2024-04-12,Main Lounge,Macallan 12 Scotch,1170.6
2024-04-13,Main Lounge,Macallan 12 Scotch,988.4
2024-04-14,Main Lounge,Macallan 12 Scotch,426.6
2024-04-15,Main Lounge,Macallan 12 Scotch,525.0
2024-04-16,Main Lounge,Macallan 12 Scotch,190.6
2024-04-17,Main Lounge,Macallan 12 Scotch,394.8
2024-04-18,Main Lounge,Macallan 12 Scotch,813.4
2024-04-19,Main Lounge,Macallan 12 Scotch,1071.3
2024-04-20,Main Lounge,Macallan 12 Scotch,964.4
2024-04-21,Main Lounge,Macallan 12 Scotch,397.3
2024-04-22,Main Lounge,Macallan 12 Scotch,685.0
2024-04-23,Main Lounge,Macallan 12 Scotch,480.8
2024-04-24,Main Lounge,Macallan 12 Scotch,64.7
2024-04-25,Main Lounge,Macallan 12 Scotch,240.9
2024-04-26,Main Lounge,Macallan 12 Scotch,847.0
2024-04-27,Main Lounge,Macallan 12 Scotch,566.7
2024-04-28,Main Lounge,Macallan 12 Scotch,463.6
2024-04-29,Main Lounge,Macallan 12 Scotch,193.4
2024-04-30,Main Lounge,Macallan 12 Scotch,378.2
2024-05-01,Main Lounge,Macallan 12 Scotch,484.6
2024-05-02,Main Lounge,Macallan 12 Scotch,866.0
2024-05-03,Main Lounge,Macallan 12 Scotch,821.0
2024-05-04,Main Lounge,Macallan 12 Scotch,503.8
2024-05-05,Main Lounge,Macallan 12 Scotch,231.7
2024-05-06,Main Lounge,Macallan 12 Scotch,546.4
2024-05-07,Main Lounge,Macallan 12 Scotch,408.1
2024-05-08,Main Lounge,Macallan 12 Scotch,555.2
2024-05-09,Main Lounge,Macallan 12 Scotch,371.0
2024-05-10,Main Lounge,Macallan 12 Scotch,736.2
2024-05-11,Main Lounge,Macallan 12 Scotch,1106.1
2024-05-12,Main Lounge,Macallan 12 Scotch,312.4
2024-05-13,Main Lounge,Macallan 12 Scotch,521.2
2024-05-14,Main Lounge,Macallan 12 Scotch,311.8
2024-05-15,Main Lounge,Macallan 12 Scotch,539.8
2024-05-16,Main Lounge,Macallan 12 Scotch,163.4
2024-05-17,Main Lounge,Macallan 12 Scotch,965.3
2024-05-18,Main Lounge,Macallan 12 Scotch,1166.9
2024-05-19,Main Lounge,Macallan 12 Scotch,384.3
2024-05-20,Main Lounge,Macallan 12 Scotch,350.9
2024-05-21,Main Lounge,Macallan 12 Scotch,127.6
2024-05-22,Main Lounge,Macallan 12 Scotch,505.8
2024-05-23,Main Lounge,Macallan 12 Scotch,457.1
2024-05-24,Main Lounge,Macallan 12 Scotch,775.9
2024-05-25,Main Lounge,Macallan 12 Scotch,973.9
2024-05-26,Main Lounge,Macallan 12 Scotch,417.7
2024-05-27,Main Lounge,Macallan 12 Scotch,481.9
2024-05-28,Main Lounge,Macallan 12 Scotch,295.3
2024-05-29,Main Lounge,Macallan 12 Scotch,412.2
2024-05-30,Main Lounge,Macallan 12 Scotch,433.8
2024-05-31,Main Lounge,Macallan 12 Scotch,829.4
2024-06-01,Main Lounge,Macallan 12 Scotch,815.9
2024-06-02,Main Lounge,Macallan 12 Scotch,452.7
2024-06-03,Main Lounge,Macallan 12 Scotch,528.4
2024-06-04,Main Lounge,Macallan 12 Scotch,510.7
2024-06-05,Main Lounge,Macallan 12 Scotch,522.6
2024-06-06,Main Lounge,Macallan 12 Scotch,548.4
2024-06-07,Main Lounge,Macallan 12 Scotch,928.3
2024-06-08,Main Lounge,Macallan 12 Scotch,460.9
2024-06-09,Main Lounge,Macallan 12 Scotch,480.1
2024-06-10,Main Lounge,Macallan 12 Scotch,743.4
2024-06-11,Main Lounge,Macallan 12 Scotch,317.1
2024-06-12,Main Lounge,Macallan 12 Scotch,655.8
2024-06-13,Main Lounge,Macallan 12 Scotch,579.0
2024-06-14,Main Lounge,Macallan 12 Scotch,766.9
2024-06-15,Main Lounge,Macallan 12 Scotch,1025.9
2024-06-16,Main Lounge,Macallan 12 Scotch,404.5
2024-06-17,Main Lounge,Macallan 12 Scotch,242.5
2024-06-18,Main Lounge,Macallan 12 Scotch,563.8
2024-06-19,Main Lounge,Macallan 12 Scotch,454.2
2024-06-20,Main Lounge,Macallan 12 Scotch,571.0
2024-06-21,Main Lounge,Macallan 12 Scotch,809.3
2024-06-22,Main Lounge,Macallan 12 Scotch,618.6
2024-06-23,Main Lounge,Macallan 12 Scotch,411.6
2024-06-24,Main Lounge,Macallan 12 Scotch,770.1
2024-06-25,Main Lounge,Macallan 12 Scotch,510.0
2024-06-26,Main Lounge,Macallan 12 Scotch,572.0
2024-06-27,Main Lounge,Macallan 12 Scotch,484.5
2024-06-28,Main Lounge,Macallan 12 Scotch,1038.3
2024-01-01,Main Lounge,Patron Silver Tequila,933.7
2024-01-02,Main Lounge,Patron Silver Tequila,909.9
2024-01-03,Main Lounge,Patron Silver Tequila,1067.2
2024-01-04,Main Lounge,Patron Silver Tequila,1038.1
2024-01-05,Main Lounge,Patron Silver Tequila,1613.9
2024-01-06,Main Lounge,Patron Silver Tequila,1556.5
2024-01-07,Main Lounge,Patron Silver Tequila,801.2
2024-01-08,Main Lounge,Patron Silver Tequila,880.7
2024-01-09,Main Lounge,Patron Silver Tequila,1236.0
2024-01-10,Main Lounge,Patron Silver Tequila,908.8
2024-01-11,Main Lounge,Patron Silver Tequila,538.2
2024-01-12,Main Lounge,Patron Silver Tequila,1727.5
2024-01-13,Main Lounge,Patron Silver Tequila,1886.9
2024-01-14,Main Lounge,Patron Silver Tequila,1020.2
2024-01-15,Main Lounge,Patron Silver Tequila,919.9
2024-01-16,Main Lounge,Patron Silver Tequila,667.1
2024-01-17,Main Lounge,Patron Silver Tequila,729.8
2024-01-18,Main Lounge,Patron Silver Tequila,783.5
2024-01-19,Main Lounge,Patron Silver Tequila,898.7
2024-01-20,Main Lounge,Patron Silver Tequila,1689.9
2024-01-21,Main Lounge,Patron Silver Tequila,328.5
2024-01-22,Main Lounge,Patron Silver Tequila,661.4
2024-01-23,Main Lounge,Patron Silver Tequila,532.5
2024-01-24,Main Lounge,Patron Silver Tequila,934.8
2024-01-25,Main Lounge,Patron Silver Tequila,560.3
2024-01-26,Main Lounge,Patron Silver Tequila,1648.3
2024-01-27,Main Lounge,Patron Silver Tequila,1432.5
2024-01-28,Main Lounge,Patron Silver Tequila,993.0
2024-01-29,Main Lounge,Patron Silver Tequila,927.1
2024-01-30,Main Lounge,Patron Silver Tequila,752.4
2024-01-31,Main Lounge,Patron Silver Tequila,780.5
2024-02-01,Main Lounge,Patron Silver Tequila,571.1
2024-02-02,Main Lounge,Patron Silver Tequila,1773.5
2024-02-03,Main Lounge,Patron Silver Tequila,1442.8
2024-02-04,Main Lounge,Patron Silver Tequila,454.3
2024-02-05,Main Lounge,Patron Silver Tequila,976.4
2024-02-06,Main Lounge,Patron Silver Tequila,815.8
2024-02-07,Main Lounge,Patron Silver Tequila,684.1
2024-02-08,Main Lounge,Patron Silver Tequila,368.1
2024-02-09,Main Lounge,Patron Silver Tequila,1294.6
2024-02-10,Main Lounge,Patron Silver Tequila,1546.5
2024-02-11,Main Lounge,Patron Silver Tequila,834.2
